Catagory,Product_Code,SKU_Code,Product Title,Product Description,Selling Price (In Rs),MRP (In Rs),Quantity,Size,Color,Sleeve Length,Brand,Neckline,Prints/Patterns,Occasion,Combo,Fabric,Fabric Care,Pack Of,Type,Art Work,Stretchable,Ideal For,Generic Name,Highlight,Weight (Kg),Dimensions L x W x H (cm),Volumetric Weight (Kg),Country Of Origin,"Product HSN Code (2,4,6,8 Digits)",Style Code,Main Image Link,Sub Image Link-1,Sub Image Link-2,Sub Image Link-3,Sub Image Link-4,Sub Image Link-5,Tags ( Only for admin use )
"Tops,Tees,Tunics & Shirts",GE_47_MRNRFL_XL,FSTOP3076A_XL,Maroon Ruffel Sleeve Summercool Top,,599,1299,10,XL,MAROON RUFFEL,Bell Sleeve,GALAXY ENTERPRISES,Cut Away,Printed,Party Wear & Active Wear,NO,Ruffel,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/do1tpuc6fdmdbxf/image039.png?dl=0,https://www.dropbox.com/s/348dauopvqaafxw/image040.png?dl=0,https://www.dropbox.com/s/2qedrq3w9frwcvd/image041.png?dl=0,https://www.dropbox.com/s/ngxw74jxqkaui0l/image042.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_48_OG_S,FSTOP3080A_S,Olive Green Cotton Picoting Frill Top,,599,1299,10,S,OLIVE GREEN,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Picoting,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/6nszinyswz3pxsj/image043.png?dl=0,https://www.dropbox.com/s/zmoy4jngg7ll73a/image044.png?dl=0,https://www.dropbox.com/s/8qlejiz39fn081i/image045.png?dl=0,https://www.dropbox.com/s/08p2lm57e1xru61/image046.png?dl=0,https://www.dropbox.com/s/7rlm7cus8eft60d/image047.png?dl=0,,Toprated
"Tops,Tees,Tunics & Shirts",GE_48_OG_M,FSTOP3080A_M,Olive Green Cotton Picoting Frill Top,,599,1299,10,M,OLIVE GREEN,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Picoting,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/6nszinyswz3pxsj/image043.png?dl=0,https://www.dropbox.com/s/zmoy4jngg7ll73a/image044.png?dl=0,https://www.dropbox.com/s/8qlejiz39fn081i/image045.png?dl=0,https://www.dropbox.com/s/08p2lm57e1xru61/image046.png?dl=0,https://www.dropbox.com/s/7rlm7cus8eft60d/image047.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_48_OG_L,FSTOP3080A_L,Olive Green Cotton Picoting Frill Top,,599,1299,10,L,OLIVE GREEN,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Picoting,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/6nszinyswz3pxsj/image043.png?dl=0,https://www.dropbox.com/s/zmoy4jngg7ll73a/image044.png?dl=0,https://www.dropbox.com/s/8qlejiz39fn081i/image045.png?dl=0,https://www.dropbox.com/s/08p2lm57e1xru61/image046.png?dl=0,https://www.dropbox.com/s/7rlm7cus8eft60d/image047.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_48_OG_XL,FSTOP3080A_XL,Olive Green Cotton Picoting Frill Top,,599,1299,10,XL,OLIVE GREEN,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Picoting,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/6nszinyswz3pxsj/image043.png?dl=0,https://www.dropbox.com/s/zmoy4jngg7ll73a/image044.png?dl=0,https://www.dropbox.com/s/8qlejiz39fn081i/image045.png?dl=0,https://www.dropbox.com/s/08p2lm57e1xru61/image046.png?dl=0,https://www.dropbox.com/s/7rlm7cus8eft60d/image047.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_48_BLKG_S,FSTOP3080B_S,Black Green Cotton Picoting Frill Top,,599,1299,10,S,BLACK GREEN,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Picoting,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/sjv0l1w06lti89p/image048.png?dl=0,https://www.dropbox.com/s/on0kwhyn6g6cicy/image049.png?dl=0,https://www.dropbox.com/s/tx4nt7kjdx8vs2d/image050.png?dl=0,https://www.dropbox.com/s/4kyd4bipz40pt12/image051.png?dl=0,https://www.dropbox.com/s/bzcljfuw3pfwx76/image052.png?dl=0,https://www.dropbox.com/s/o9xo9q1bbjzz3ei/image053.png?dl=0,
"Tops,Tees,Tunics & Shirts",GE_48_BLKG_M,FSTOP3080B_M,Black Green Cotton Picoting Frill Top,,599,1299,10,M,BLACK GREEN,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Picoting,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/sjv0l1w06lti89p/image048.png?dl=0,https://www.dropbox.com/s/on0kwhyn6g6cicy/image049.png?dl=0,https://www.dropbox.com/s/tx4nt7kjdx8vs2d/image050.png?dl=0,https://www.dropbox.com/s/4kyd4bipz40pt12/image051.png?dl=0,https://www.dropbox.com/s/bzcljfuw3pfwx76/image052.png?dl=0,https://www.dropbox.com/s/o9xo9q1bbjzz3ei/image053.png?dl=0,
"Tops,Tees,Tunics & Shirts",GE_48_BLKG_L,FSTOP3080B_L,Black Green Cotton Picoting Frill Top,,599,1299,10,L,BLACK GREEN,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Picoting,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/sjv0l1w06lti89p/image048.png?dl=0,https://www.dropbox.com/s/on0kwhyn6g6cicy/image049.png?dl=0,https://www.dropbox.com/s/tx4nt7kjdx8vs2d/image050.png?dl=0,https://www.dropbox.com/s/4kyd4bipz40pt12/image051.png?dl=0,https://www.dropbox.com/s/bzcljfuw3pfwx76/image052.png?dl=0,https://www.dropbox.com/s/o9xo9q1bbjzz3ei/image053.png?dl=0,
"Tops,Tees,Tunics & Shirts",GE_48_BLKG_XL,FSTOP3080B_XL,Black Green Cotton Picoting Frill Top,,599,1299,10,XL,BLACK GREEN,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Picoting,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/sjv0l1w06lti89p/image048.png?dl=0,https://www.dropbox.com/s/on0kwhyn6g6cicy/image049.png?dl=0,https://www.dropbox.com/s/tx4nt7kjdx8vs2d/image050.png?dl=0,https://www.dropbox.com/s/4kyd4bipz40pt12/image051.png?dl=0,https://www.dropbox.com/s/bzcljfuw3pfwx76/image052.png?dl=0,https://www.dropbox.com/s/o9xo9q1bbjzz3ei/image053.png?dl=0,
"Tops,Tees,Tunics & Shirts",GE_49_WHT_S,FSTOP3085A_S,Off White Ekat Printed Reyon Crop Top,,519,1199,10,S,OFF WHITE,Sleevess,GALAXY ENTERPRISES,Round Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/exrtoeat1yi3r30/image054.png?dl=0,https://www.dropbox.com/s/l47yzxkemil91jl/image055.png?dl=0,https://www.dropbox.com/s/w0engh45l1fki34/image056.png?dl=0,https://www.dropbox.com/s/o16w76dsq1m4u90/image057.png?dl=0,https://www.dropbox.com/s/d7skgkaxcl4bj2g/image058.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_49_WHT_M,FSTOP3085A_M,Off White Ekat Printed Reyon Crop Top,,519,1199,10,M,OFF WHITE,Sleevess,GALAXY ENTERPRISES,Round Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/exrtoeat1yi3r30/image054.png?dl=0,https://www.dropbox.com/s/l47yzxkemil91jl/image055.png?dl=0,https://www.dropbox.com/s/w0engh45l1fki34/image056.png?dl=0,https://www.dropbox.com/s/o16w76dsq1m4u90/image057.png?dl=0,https://www.dropbox.com/s/d7skgkaxcl4bj2g/image058.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_49_WHT_L,FSTOP3085A_L,Off White Ekat Printed Reyon Crop Top,,519,1199,10,L,OFF WHITE,Sleevess,GALAXY ENTERPRISES,Round Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/exrtoeat1yi3r30/image054.png?dl=0,https://www.dropbox.com/s/l47yzxkemil91jl/image055.png?dl=0,https://www.dropbox.com/s/w0engh45l1fki34/image056.png?dl=0,https://www.dropbox.com/s/o16w76dsq1m4u90/image057.png?dl=0,https://www.dropbox.com/s/d7skgkaxcl4bj2g/image058.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_49_WHT_XL,FSTOP3085A_XL,Off White Ekat Printed Reyon Crop Top,,519,1199,10,XL,OFF WHITE,Sleevess,GALAXY ENTERPRISES,Round Neck,Printed,Party Wear & Active Wear,NO,Rayon,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/exrtoeat1yi3r30/image054.png?dl=0,https://www.dropbox.com/s/l47yzxkemil91jl/image055.png?dl=0,https://www.dropbox.com/s/w0engh45l1fki34/image056.png?dl=0,https://www.dropbox.com/s/o16w76dsq1m4u90/image057.png?dl=0,https://www.dropbox.com/s/d7skgkaxcl4bj2g/image058.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_50_BLK_S,FSTOP3083A_S,Black & Pink Cotton Net Top,,550,1249,10,S,BLACK & PINK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Net,Party Wear & Active Wear,NO,Cotton Net,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/p1m0kds6fz3go3x/image059.png?dl=0,https://www.dropbox.com/s/1ls4qg96g31q9if/image060.png?dl=0,https://www.dropbox.com/s/d7355337zjj9q9l/image061.png?dl=0,https://www.dropbox.com/s/3kv3mer1398sdrg/image062.png?dl=0,https://www.dropbox.com/s/42xc08wsbdvczdn/image063.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_50_BLK_M,FSTOP3083A_M,Black & Pink Cotton Net Top,,550,1249,10,M,BLACK & PINK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Net,Party Wear & Active Wear,NO,Cotton Net,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/p1m0kds6fz3go3x/image059.png?dl=0,https://www.dropbox.com/s/1ls4qg96g31q9if/image060.png?dl=0,https://www.dropbox.com/s/d7355337zjj9q9l/image061.png?dl=0,https://www.dropbox.com/s/3kv3mer1398sdrg/image062.png?dl=0,https://www.dropbox.com/s/42xc08wsbdvczdn/image063.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_50_BLK_L,FSTOP3083A_L,Black & Pink Cotton Net Top,,550,1249,10,L,BLACK & PINK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Net,Party Wear & Active Wear,NO,Cotton Net,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/p1m0kds6fz3go3x/image059.png?dl=0,https://www.dropbox.com/s/1ls4qg96g31q9if/image060.png?dl=0,https://www.dropbox.com/s/d7355337zjj9q9l/image061.png?dl=0,https://www.dropbox.com/s/3kv3mer1398sdrg/image062.png?dl=0,https://www.dropbox.com/s/42xc08wsbdvczdn/image063.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_50_BLK_XL,FSTOP3083A_XL,Black & Pink Cotton Net Top,,550,1249,10,XL,BLACK & PINK,Sleevess,GALAXY ENTERPRISES,Boat Neck,Net,Party Wear & Active Wear,NO,Cotton Net,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/p1m0kds6fz3go3x/image059.png?dl=0,https://www.dropbox.com/s/1ls4qg96g31q9if/image060.png?dl=0,https://www.dropbox.com/s/d7355337zjj9q9l/image061.png?dl=0,https://www.dropbox.com/s/3kv3mer1398sdrg/image062.png?dl=0,https://www.dropbox.com/s/42xc08wsbdvczdn/image063.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_51_NB_S,FSTOP3079B_S,Navy Blue Cotton Frill Top,,599,1299,10,S,NAVY BLUE,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/ylop72fvhwbjtfe/image064.png?dl=0,https://www.dropbox.com/s/9kztld1m4vjd5lg/image065.png?dl=0,https://www.dropbox.com/s/esuge14gvww8hzh/image066.png?dl=0,https://www.dropbox.com/s/sk67qqzye7a19xe/image067.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_51_NB_M,FSTOP3079B_M,Navy Blue Cotton Frill Top,,599,1299,10,M,NAVY BLUE,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/ylop72fvhwbjtfe/image064.png?dl=0,https://www.dropbox.com/s/9kztld1m4vjd5lg/image065.png?dl=0,https://www.dropbox.com/s/esuge14gvww8hzh/image066.png?dl=0,https://www.dropbox.com/s/sk67qqzye7a19xe/image067.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_51_NB_L,FSTOP3079B_L,Navy Blue Cotton Frill Top,,599,1299,10,L,NAVY BLUE,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/ylop72fvhwbjtfe/image064.png?dl=0,https://www.dropbox.com/s/9kztld1m4vjd5lg/image065.png?dl=0,https://www.dropbox.com/s/esuge14gvww8hzh/image066.png?dl=0,https://www.dropbox.com/s/sk67qqzye7a19xe/image067.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_51_NB_XL,FSTOP3079B_XL,Navy Blue Cotton Frill Top,,599,1299,10,XL,NAVY BLUE,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/ylop72fvhwbjtfe/image064.png?dl=0,https://www.dropbox.com/s/9kztld1m4vjd5lg/image065.png?dl=0,https://www.dropbox.com/s/esuge14gvww8hzh/image066.png?dl=0,https://www.dropbox.com/s/sk67qqzye7a19xe/image067.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_51_SB_S,FSTOP3079C_S,Sky Blue Cotton Printed Top,,599,1299,10,S,SKY BLUE,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/hv50jxhfioqjb9g/image068.png?dl=0,https://www.dropbox.com/s/6w7gtd5ihd1z1mk/image069.png?dl=0,https://www.dropbox.com/s/4yiz0kxayo95981/image070.png?dl=0,https://www.dropbox.com/s/tjzbxtfr3uawksk/image071.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_51_SB_M,FSTOP3079C_M,Sky Blue Cotton Printed Top,,599,1299,10,M,SKY BLUE,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/hv50jxhfioqjb9g/image068.png?dl=0,https://www.dropbox.com/s/6w7gtd5ihd1z1mk/image069.png?dl=0,https://www.dropbox.com/s/4yiz0kxayo95981/image070.png?dl=0,https://www.dropbox.com/s/tjzbxtfr3uawksk/image071.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_51_SB_L,FSTOP3079C_L,Sky Blue Cotton Printed Top,,599,1299,10,L,SKY BLUE,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/hv50jxhfioqjb9g/image068.png?dl=0,https://www.dropbox.com/s/6w7gtd5ihd1z1mk/image069.png?dl=0,https://www.dropbox.com/s/4yiz0kxayo95981/image070.png?dl=0,https://www.dropbox.com/s/tjzbxtfr3uawksk/image071.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_51_SB_XL,FSTOP3079C_XL,Sky Blue Cotton Printed Top,,599,1299,10,XL,SKY BLUE,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Printed,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/hv50jxhfioqjb9g/image068.png?dl=0,https://www.dropbox.com/s/6w7gtd5ihd1z1mk/image069.png?dl=0,https://www.dropbox.com/s/4yiz0kxayo95981/image070.png?dl=0,https://www.dropbox.com/s/tjzbxtfr3uawksk/image071.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_51_BLK_S,FSTOP3079A_S,Black Cotton Frill Top,,599,1299,10,S,BLACK,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/j3d75dopxbegc3o/image076.png?dl=0,https://www.dropbox.com/s/bifbshumm9gvk0s/image077.png?dl=0,https://www.dropbox.com/s/ppbbmoj8mdpa5t1/image078.png?dl=0,https://www.dropbox.com/s/pt8ipega6iumuf9/image079.png?dl=0,https://www.dropbox.com/s/edfpkwetko1ylpj/image080.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_51_BLK_M,FSTOP3079A_M,Black Cotton Frill Top,,599,1299,10,M,BLACK,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/j3d75dopxbegc3o/image076.png?dl=0,https://www.dropbox.com/s/bifbshumm9gvk0s/image077.png?dl=0,https://www.dropbox.com/s/ppbbmoj8mdpa5t1/image078.png?dl=0,https://www.dropbox.com/s/pt8ipega6iumuf9/image079.png?dl=0,https://www.dropbox.com/s/edfpkwetko1ylpj/image080.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_51_BLK_L,FSTOP3079A_L,Black Cotton Frill Top,,599,1299,10,L,BLACK,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/j3d75dopxbegc3o/image076.png?dl=0,https://www.dropbox.com/s/bifbshumm9gvk0s/image077.png?dl=0,https://www.dropbox.com/s/ppbbmoj8mdpa5t1/image078.png?dl=0,https://www.dropbox.com/s/pt8ipega6iumuf9/image079.png?dl=0,https://www.dropbox.com/s/edfpkwetko1ylpj/image080.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_51_BLK_XL,FSTOP3079A_XL,Black Cotton Frill Top,,599,1299,10,XL,BLACK,Full Sleeve,GALAXY ENTERPRISES,Mandarin,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/j3d75dopxbegc3o/image076.png?dl=0,https://www.dropbox.com/s/bifbshumm9gvk0s/image077.png?dl=0,https://www.dropbox.com/s/ppbbmoj8mdpa5t1/image078.png?dl=0,https://www.dropbox.com/s/pt8ipega6iumuf9/image079.png?dl=0,https://www.dropbox.com/s/edfpkwetko1ylpj/image080.png?dl=0,,
"Tops,Tees,Tunics & Shirts",GE_52_OWHT_S,FSTOP3073A_S,Off White Cotton Pearl Beaded Frill Top,,599,1299,10,S,OFF WHITE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/btyscewpfxkpu34/image090.png?dl=0,https://www.dropbox.com/s/u0uzw0vo0zy11oh/image091.png?dl=0,https://www.dropbox.com/s/wrn0wge612sf0uz/image092.png?dl=0,https://www.dropbox.com/s/yiteda2wfp2q1hh/image093.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_OWHT_M,FSTOP3073A_M,Off White Cotton Pearl Beaded Frill Top,,599,1299,10,M,OFF WHITE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/btyscewpfxkpu34/image090.png?dl=0,https://www.dropbox.com/s/u0uzw0vo0zy11oh/image091.png?dl=0,https://www.dropbox.com/s/wrn0wge612sf0uz/image092.png?dl=0,https://www.dropbox.com/s/yiteda2wfp2q1hh/image093.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_OWHT_L,FSTOP3073A_L,Off White Cotton Pearl Beaded Frill Top,,599,1299,10,L,OFF WHITE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/btyscewpfxkpu34/image090.png?dl=0,https://www.dropbox.com/s/u0uzw0vo0zy11oh/image091.png?dl=0,https://www.dropbox.com/s/wrn0wge612sf0uz/image092.png?dl=0,https://www.dropbox.com/s/yiteda2wfp2q1hh/image093.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_OWHT_XL,FSTOP3073A_XL,Off White Cotton Pearl Beaded Frill Top,,599,1299,10,XL,OFF WHITE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Solid,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/btyscewpfxkpu34/image090.png?dl=0,https://www.dropbox.com/s/u0uzw0vo0zy11oh/image091.png?dl=0,https://www.dropbox.com/s/wrn0wge612sf0uz/image092.png?dl=0,https://www.dropbox.com/s/yiteda2wfp2q1hh/image093.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_WHT_S,FSTOP3073E_S,White Yarn Died Cotton Frill Top,,550,1249,10,S,WHITE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Checkered,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/cx5z1x7zv8lctih/image099.png?dl=0,https://www.dropbox.com/s/fztrr0yb2hx1xt7/image100.png?dl=0,https://www.dropbox.com/s/5z0khn6dt6pl3j2/image101.png?dl=0,https://www.dropbox.com/s/1wbclqrjq21y948/image102.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_WHT_M,FSTOP3073E_M,White Yarn Died Cotton Frill Top,,550,1249,10,M,WHITE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Checkered,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/cx5z1x7zv8lctih/image099.png?dl=0,https://www.dropbox.com/s/fztrr0yb2hx1xt7/image100.png?dl=0,https://www.dropbox.com/s/5z0khn6dt6pl3j2/image101.png?dl=0,https://www.dropbox.com/s/1wbclqrjq21y948/image102.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_WHT_L,FSTOP3073E_L,White Yarn Died Cotton Frill Top,,550,1249,10,L,WHITE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Checkered,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/cx5z1x7zv8lctih/image099.png?dl=0,https://www.dropbox.com/s/fztrr0yb2hx1xt7/image100.png?dl=0,https://www.dropbox.com/s/5z0khn6dt6pl3j2/image101.png?dl=0,https://www.dropbox.com/s/1wbclqrjq21y948/image102.png?dl=0,,,
"Tops,Tees,Tunics & Shirts",GE_52_WHT_XL,FSTOP3073E_XL,White Yarn Died Cotton Frill Top,,550,1249,10,XL,WHITE,Full Sleeve,GALAXY ENTERPRISES,Round Neck,Checkered,Party Wear & Active Wear,NO,Cotton,Hand Wash,1,Regular Top,,No,Girl,Top,Don't Iron|Don't Brush,0.2,16x14x4,0.1792,INDIA,,,https://www.dropbox.com/s/cx5z1x7zv8lctih/image099.png?dl=0,https://www.dropbox.com/s/fztrr0yb2hx1xt7/image100.png?dl=0,https://www.dropbox.com/s/5z0khn6dt6pl3j2/image101.png?dl=0,https://www.dropbox.com/s/1wbclqrjq21y948/image102.png?dl=0,,,
